Address;Price;Rooms;SquareMeters;Date;Etage;Wohnfläche;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Nutzfläche;Grundstückfläche;Kubatur;Anzahl Toiletten;Hallenhöhe;Mindestnutzfläche;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Coordinates;Latitude;Longitude
Pfäffikerstrasse 17, 8620 Wetzikon ZH;2135.0;5.5;106.0;2024-04-02;2.0;45.0;;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Jungstrasse 16, 8050 Zürich;1200.0;2.0;45.0;2024-04-02;3.0;;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41509246826172, 8.54362964630127);47.41509246826172;8.54362964630127
Starengasse 7, 8052 Zürich;2590.0;3.0;;2024-04-02;2.0;;;;0;2010.0;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41819381713867, 8.547416687011719);47.41819381713867;8.547416687011719
Friesenbergstrasse 19, 8055 Zürich;3990.0;4.5;;2024-04-02;2.0;106.0;2016.0;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.369388580322266, 8.513455390930176);47.369388580322266;8.513455390930176
Erikastrasse 7a, 8632 Tann;2280.0;4.5;106.0;2024-04-02;-1.0;;2024.0;;0;;6.0;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;(47.26374435424805, 8.850343704223633);47.26374435424805;8.850343704223633
Wiesliacher 21, 8053 Zürich;60.0;;;2024-04-02;;131.0;2023.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.35390853881836, 8.599136352539062);47.35390853881836;8.599136352539062
Hauptstrasse 10, 8414 Buch am Irchel;2650.0;4.5;131.0;2024-04-02;0.0;59.0;;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.5469970703125, 8.622749328613281);47.5469970703125;8.622749328613281
Triemlistrasse 113, 8047 Zürich;2314.0;2.5;59.0;2024-04-02;;14.0;1981.0;;0;;;;;0;;;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;(47.36962127685547, 8.491135597229004);47.36962127685547;8.491135597229004
Im Staubeweidli 17 - 21, 8820 Wädenswil;150.0;1.0;14.0;2024-04-02;3.0;132.0;1999.0;0.0;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(None, None);;
Baugartenstrasse 7, 8634 Hombrechtikon;2810.0;4.5;132.0;2024-04-02;;;1956.0;;0;;;;;0;;;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.25261306762695, 8.767598152160645);47.25261306762695;8.767598152160645
Tiergartenstrasse 19, 8802 Kilchberg ZH;;;;2024-04-02;0.0;52.0;1962.0;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.32101058959961, 8.541118621826172);47.32101058959961;8.541118621826172
Hauptstrasse 72, 8246 Langwiesen;1094.0;2.5;52.0;2024-04-02;3.0;105.0;;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.68478012084961, 8.659786224365234);47.68478012084961;8.659786224365234
8048 Zürich;2950.0;3.5;105.0;2024-04-02;3.0;75.0;2020.0;2.3;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38456344604492, 8.485977172851562);47.38456344604492;8.485977172851562
Brandstrasse 7, 8952 Schlieren;3005.0;3.5;75.0;2024-04-02;2.0;85.0;1931.0;2.85;0;2020.0;;;;0;;;False;True;False;True;False;False;True;True;False;False;False;True;True;False;False;True;True;False;True;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.40132522583008, 8.446553230285645);47.40132522583008;8.446553230285645
Brunaustrasse 74, 8002 Zürich;2795.0;3.0;85.0;2024-04-02;1.0;;;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.35416793823242, 8.525233268737793);47.35416793823242;8.525233268737793
Alte Landstrasse 30, 8706 Meilen;1942.0;3.0;;2024-04-02;2.0;116.0;;2.4;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.266380310058594, 8.654411315917969);47.266380310058594;8.654411315917969
Hinterrietstr. 25-201, 8317 Tagelswangen;3310.0;4.5;116.0;2024-04-02;2.0;64.0;1968.0;;0;2017.0;;;;1;;;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Büelhofstrasse 40, 8405 Winterthur Seen;1812.0;2.0;64.0;2024-04-02;2.0;93.0;2015.0;;0;;;;;0;;;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Gartenstrasse 4, 8620 Wetzikon ZH;2430.0;3.5;93.0;2024-04-02;0.0;73.0;;2.85;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;(47.32142639160156, 8.796712875366211);47.32142639160156;8.796712875366211
Salomon-Vögelin-Strasse 31, 8038 Zürich;2595.0;2.0;73.0;2024-04-02;2.0;84.0;;;0;;;;;0;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3476676940918, 8.525222778320312);47.3476676940918;8.525222778320312
Haldenstrasse 167, 8003 Zürich, 8055 Zürich;3570.0;3.5;84.0;2024-04-02;2.0;92.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Bederstrasse 70, 8002 Zürich;4080.0;4.5;92.0;2024-04-02;4.0;49.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.363372802734375, 8.527486801147461);47.363372802734375;8.527486801147461
Haldenstrasse 169, 8003 Zürich, 8055 Zürich;2470.0;1.5;49.0;2024-04-02;1.0;81.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Haldenstrasse 169, 8003 Zürich, 8055 Zürich;3790.0;3.5;81.0;2024-04-02;5.0;59.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Haldenstrasse 169, 8003 Zürich, 8055 Zürich;2750.0;2.5;59.0;2024-04-02;1.0;60.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Haldenstrasse 169, 8003 Zürich, 8055 Zürich;2720.0;2.5;60.0;2024-04-02;0.0;138.0;1982.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;(None, None);;
Ländischstrasse 136, 8706 Meilen;3950.0;5.5;138.0;2024-04-02;;;;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(47.27461624145508, 8.628252029418945);47.27461624145508;8.628252029418945
Nauenstrasse 40, 8632 Tann;120.0;;;2024-04-02;0.0;67.0;2024.0;;0;;67.0;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.27320098876953, 8.856239318847656);47.27320098876953;8.856239318847656
Lättenstrasse 11, 8335 Hittnau;1792.0;2.5;67.0;2024-04-02;0.0;;;;3;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.36667251586914, 8.828701972961426);47.36667251586914;8.828701972961426
Rebbergstrasse 35, 8104 Weiningen ZH;1600.0;1.0;;2024-04-02;1.0;;1992.0;;0;;;;;0;;;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41925048828125, 8.441742897033691);47.41925048828125;8.441742897033691
Billikon 50, 8314 Kyburg;2275.0;4.5;;2024-04-02;0.0;59.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.44318771362305, 8.729544639587402);47.44318771362305;8.729544639587402
Segantinistrasse 188, 8049 Zürich;2306.0;2.5;59.0;2024-04-02;0.0;23.0;;;0;2023.0;;;;0;;;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(47.4083251953125, 8.490665435791016);47.4083251953125;8.490665435791016
Freiestrasse 131, 8032 Zürich;460.0;1.0;23.0;2024-04-02;;75.0;2024.0;;0;;99.0;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.36479187011719, 8.561121940612793);47.36479187011719;8.561121940612793
Ottenbacherstrasse 2b und 2d, 8912 Obfelden;1970.0;3.5;75.0;2024-04-02;-1.0;17.0;2012.0;;0;;18.0;;;0;;18.0;False;True;False;True;False;False;True;False;True;True;False;False;True;False;False;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(None, None);;
Rosenstr. 12, 8630 Rüti ZH;283.0;1.0;17.0;2024-04-02;2.0;88.0;2001.0;;0;;88.0;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.2591667175293, 8.857608795166016);47.2591667175293;8.857608795166016
Stationsweg 1, 8608 Bubikon;1880.0;3.5;88.0;2024-04-02;5.0;70.0;;;0;2000.0;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.27000427246094, 8.822975158691406);47.27000427246094;8.822975158691406
Rötelstr. 9, 8006 Zürich;2295.0;3.5;70.0;2024-04-02;2.0;83.0;2024.0;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.389801025390625, 8.537956237792969);47.389801025390625;8.537956237792969
Breitistrasse 1, 8335 Hittnau;2750.0;3.5;83.0;2024-04-02;5.0;130.0;2016.0;;0;;170.0;;;0;;;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.35865020751953, 8.823324203491211);47.35865020751953;8.823324203491211
Käferholzstrasse 32, 8057 Zürich;4800.0;3.5;130.0;2024-04-02;0.0;119.0;2024.0;;0;;;1272.0;;0;;;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False;True;True;True;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.400909423828125, 8.532795906066895);47.400909423828125;8.532795906066895
Hubackerstrasse 12, 8635 Dürnten;;4.5;119.0;2024-04-02;1.0;180.0;1967.0;;0;;;;;1;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.27717208862305, 8.877365112304688);47.27717208862305;8.877365112304688
Fluegartenstrasse 10, 8952 Schlieren;2829.0;4.5;180.0;2024-04-02;0.0;150.0;;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39374923706055, 8.45272445678711);47.39374923706055;8.45272445678711
Dorfstrasse 57, 8105 Watt;3717.0;4.5;150.0;2024-04-02;4.0;75.0;2023.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.43975830078125, 8.47802448272705);47.43975830078125;8.47802448272705
Rosengartenstrasse 55, 8037 Zürich;4580.0;2.5;75.0;2024-04-02;14.0;160.0;;;0;2023.0;;;;0;;;False;True;True;True;False;False;True;False;True;True;False;True;True;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3958854675293, 8.529154777526855);47.3958854675293;8.529154777526855
Gustav-Gull-Platz 4, 8004 Zürich;9450.0;4.0;160.0;2024-04-02;4.0;78.0;2016.0;2.4;0;;;;;0;;;False;True;True;True;False;False;True;False;True;True;False;False;True;False;False;False;False;True;False;False;True;True;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37947082519531, 8.531120300292969);47.37947082519531;8.531120300292969
Bachmattstrasse 60, 8048 Zürich;3055.0;3.5;78.0;2024-04-02;3.0;54.0;2016.0;2.4;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38935852050781, 8.483449935913086);47.38935852050781;8.483449935913086
Bachmattstrasse 60, 8048 Zürich;2467.0;2.5;54.0;2024-04-02;2.0;102.0;1980.0;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38935852050781, 8.483449935913086);47.38935852050781;8.483449935913086
Dorfplatz 15, 8126 Zumikon;2645.0;3.5;102.0;2024-04-02;0.0;98.0;;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.332550048828125, 8.623719215393066);47.332550048828125;8.623719215393066
Forchstrasse 432, 8702 Zollikon;3750.0;2.5;98.0;2024-04-02;2.0;170.0;2012.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.349021911621094, 8.585428237915039);47.349021911621094;8.585428237915039
Im Langwil 2, 8044 Dübendorf;5900.0;5.5;170.0;2024-04-02;1.0;99.0;2024.0;2.4;0;;;;;0;;;False;True;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.38320541381836, 8.592612266540527);47.38320541381836;8.592612266540527
Widenstrasse 11, 8302 Kloten;2970.0;3.5;99.0;2024-04-02;1.0;115.0;2024.0;2.4;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.4463005065918, 8.577754020690918);47.4463005065918;8.577754020690918
Widenstrasse 11, 8302 Kloten;3390.0;4.5;115.0;2024-04-02;2.0;21.0;;;0;2023.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.4463005065918, 8.577754020690918);47.4463005065918;8.577754020690918
Gertrudstrasse 48, 8003 Zürich;1940.0;1.5;21.0;2024-04-02;0.0;103.0;1997.0;;0;2013.0;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37326431274414, 8.514580726623535);47.37326431274414;8.514580726623535
Oberdorfstrasse 69, 8600 Dübendorf;2836.0;3.5;103.0;2024-04-02;1.0;120.0;;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;(47.39231872558594, 8.623458862304688);47.39231872558594;8.623458862304688
Rainstrasse 7, 8132 Egg b. Zürich;2480.0;5.5;120.0;2024-04-02;;;;;0;;;;;0;;;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;(47.296241760253906, 8.691344261169434);47.296241760253906;8.691344261169434
Feldwiesstrasse 15 + 17, 8181 Höri;100.0;;;2024-04-02;2.0;70.0;2024.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Sonnentalstrasse 13, 8600 Dübendorf;3200.0;2.5;70.0;2024-04-02;;;;0.0;0;;;;;0;;;False;True;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;(47.39689254760742, 8.602004051208496);47.39689254760742;8.602004051208496
Bahnhofstrasse 63, 8620 Wetzikon ZH;700.0;1.0;;2024-04-02;2.0;126.0;2023.0;;9;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.32147216796875, 8.7957763671875);47.32147216796875;8.7957763671875
Im Steinacher 3, 8303 Bassersdorf;4050.0;4.5;126.0;2024-04-02;1.0;24.0;;;0;2018.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.43076705932617, 8.642346382141113);47.43076705932617;8.642346382141113
Zielweg 80, 8055 Zürich;1770.0;1.0;24.0;2024-04-02;;21.0;;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.35865783691406, 8.498133659362793);47.35865783691406;8.498133659362793
Militärstrasse 24, 8004 Zurich;2792.0;;21.0;2024-04-02;4.0;67.0;2015.0;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.37691116333008, 8.532596588134766);47.37691116333008;8.532596588134766
Neufeldstrasse 6, 8620 Wetzikon ZH;1850.0;2.5;67.0;2024-04-02;0.0;137.0;2016.0;;0;;;;;0;;;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Murzlenstrasse 21, 8166 Niederweningen;3292.0;5.5;137.0;2024-04-02;4.0;100.0;1975.0;;0;;;;;1;;;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.50841522216797, 8.373245239257812);47.50841522216797;8.373245239257812
Langackerstrasse 4, 8952 Schlieren;2718.0;4.5;100.0;2024-04-02;1.0;92.0;1999.0;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39533233642578, 8.433682441711426);47.39533233642578;8.433682441711426
8305 Dietlikon;2340.0;3.5;92.0;2024-04-02;4.0;;;;0;2024.0;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.41460037231445, 8.622008323669434);47.41460037231445;8.622008323669434
Zeltweg 45, 8610 Uster;1995.0;4.5;;2024-04-02;;190.0;1984.0;2.4;0;2024.0;310.0;929.0;1295.0;0;;;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.35032272338867, 8.70931339263916);47.35032272338867;8.70931339263916
Rütihoger 15, 8926 Kappel am Albis;4850.0;6.5;190.0;2024-04-02;;320.0;1950.0;;0;2022.0;;;;0;;;False;True;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.22874450683594, 8.52796459197998);47.22874450683594;8.52796459197998
